id,date,store_nbr,item_nbr,city,type_store,cluster,family,perishable,type_holiday,locale,transferred,unit_sales
506635,1/14/13,28,106716,Guayaquil,E,10,GROCERY I,0.0,,,,1.0
506636,1/14/13,28,108079,Guayaquil,E,10,GROCERY I,0.0,,,,1.0
506637,1/14/13,28,108698,Guayaquil,E,10,DELI,1.0,,,,2.0
507402,1/14/13,30,103501,Guayaquil,C,3,CLEANING,0.0,,,,3.0
507403,1/14/13,30,103520,Guayaquil,C,3,GROCERY I,0.0,,,,2.0
507404,1/14/13,30,105576,Guayaquil,C,3,GROCERY I,0.0,,,,2.0
507405,1/14/13,30,105857,Guayaquil,C,3,GROCERY I,0.0,,,,1.0
507406,1/14/13,30,108696,Guayaquil,C,3,DELI,1.0,,,,2.0
507407,1/14/13,30,108701,Guayaquil,C,3,DELI,1.0,,,,1.0
507989,1/14/13,31,103501,Babahoyo,B,10,CLEANING,0.0,,,,7.0
507990,1/14/13,31,103665,Babahoyo,B,10,GROCERY I,0.0,,,,1.0
507990,1/14/13,31,103665,Babahoyo,B,10,BREAD/BAKERY,1.0,,,,1.0
507991,1/14/13,31,105576,Babahoyo,B,10,GROCERY I,0.0,,,,3.0
507992,1/14/13,31,105693,Babahoyo,B,10,GROCERY I,0.0,,,,5.0
507993,1/14/13,31,106716,Babahoyo,B,10,GROCERY I,0.0,,,,12.0
508754,1/14/13,32,103501,Guayaquil,C,3,CLEANING,0.0,,,,3.0
508755,1/14/13,32,103520,Guayaquil,C,3,GROCERY I,0.0,,,,1.0
508756,1/14/13,32,105576,Guayaquil,C,3,GROCERY I,0.0,,,,6.0
508757,1/14/13,32,105693,Guayaquil,C,3,GROCERY I,0.0,,,,1.0
508758,1/14/13,32,106716,Guayaquil,C,3,GROCERY I,0.0,,,,6.0
509244,1/14/13,33,103501,Quevedo,C,3,CLEANING,0.0,,,,10.0
509245,1/14/13,33,105576,Quevedo,C,3,GROCERY I,0.0,,,,12.0
509246,1/14/13,33,105857,Quevedo,C,3,GROCERY I,0.0,,,,4.0
509247,1/14/13,33,106716,Quevedo,C,3,GROCERY I,0.0,,,,6.0
509248,1/14/13,33,108079,Quevedo,C,3,GROCERY I,0.0,,,,1.0
509249,1/14/13,33,108701,Quevedo,C,3,DELI,1.0,,,,2.0
509921,1/14/13,34,103501,Guayaquil,B,6,CLEANING,0.0,,,,2.0
509922,1/14/13,34,103665,Guayaquil,B,6,GROCERY I,0.0,,,,1.0
509922,1/14/13,34,103665,Guayaquil,B,6,BREAD/BAKERY,1.0,,,,1.0
509923,1/14/13,34,105576,Guayaquil,B,6,GROCERY I,0.0,,,,5.0
509924,1/14/13,34,105693,Guayaquil,B,6,GROCERY I,0.0,,,,6.0
509925,1/14/13,34,105857,Guayaquil,B,6,GROCERY I,0.0,,,,6.0
509926,1/14/13,34,106716,Guayaquil,B,6,GROCERY I,0.0,,,,4.0
509927,1/14/13,34,108079,Guayaquil,B,6,GROCERY I,0.0,,,,2.0
509928,1/14/13,34,108696,Guayaquil,B,6,DELI,1.0,,,,2.0
510704,1/14/13,35,103501,Playas,C,3,CLEANING,0.0,,,,1.0
510705,1/14/13,35,106716,Playas,C,3,GROCERY I,0.0,,,,2.0
510706,1/14/13,35,108079,Playas,C,3,GROCERY I,0.0,,,,1.0
511189,1/14/13,37,96995,Cuenca,D,2,,,,,,1.0
511190,1/14/13,37,103520,Cuenca,D,2,GROCERY I,0.0,,,,9.0
511191,1/14/13,37,103665,Cuenca,D,2,GROCERY I,0.0,,,,8.0
511191,1/14/13,37,103665,Cuenca,D,2,BREAD/BAKERY,1.0,,,,8.0
511192,1/14/13,37,105574,Cuenca,D,2,GROCERY I,0.0,,,,11.0
511193,1/14/13,37,105575,Cuenca,D,2,GROCERY I,0.0,,,,16.0
511194,1/14/13,37,105577,Cuenca,D,2,GROCERY I,0.0,,,,1.0
511195,1/14/13,37,105737,Cuenca,D,2,GROCERY I,0.0,,,,1.0
511196,1/14/13,37,105857,Cuenca,D,2,GROCERY I,0.0,,,,7.0
511197,1/14/13,37,106716,Cuenca,D,2,GROCERY I,0.0,,,,5.0
511198,1/14/13,37,108698,Cuenca,D,2,DELI,1.0,,,,4.0
512167,1/14/13,38,103665,Loja,D,4,BREAD/BAKERY,1.0,,,,3.0
512167,1/14/13,38,103665,Loja,D,4,GROCERY I,0.0,,,,3.0
512168,1/14/13,38,105575,Loja,D,4,GROCERY I,0.0,,,,18.0
512169,1/14/13,38,105577,Loja,D,4,GROCERY I,0.0,,,,9.0
512170,1/14/13,38,105693,Loja,D,4,GROCERY I,0.0,,,,2.0
512171,1/14/13,38,105737,Loja,D,4,GROCERY I,0.0,,,,3.0
512172,1/14/13,38,105857,Loja,D,4,GROCERY I,0.0,,,,8.0
512173,1/14/13,38,108701,Loja,D,4,DELI,1.0,,,,3.0
513125,1/14/13,39,103501,Cuenca,B,6,CLEANING,0.0,,,,4.0
513126,1/14/13,39,103520,Cuenca,B,6,GROCERY I,0.0,,,,2.0
513127,1/14/13,39,103665,Cuenca,B,6,GROCERY I,0.0,,,,1.0
513127,1/14/13,39,103665,Cuenca,B,6,BREAD/BAKERY,1.0,,,,1.0
513128,1/14/13,39,105576,Cuenca,B,6,GROCERY I,0.0,,,,1.0
513129,1/14/13,39,105693,Cuenca,B,6,GROCERY I,0.0,,,,1.0
513130,1/14/13,39,105857,Cuenca,B,6,GROCERY I,0.0,,,,3.0
513131,1/14/13,39,108698,Cuenca,B,6,DELI,1.0,,,,3.0
513132,1/14/13,39,108701,Cuenca,B,6,DELI,1.0,,,,1.0
514004,1/14/13,40,103501,Machala,C,3,CLEANING,0.0,,,,5.0
514005,1/14/13,40,105576,Machala,C,3,GROCERY I,0.0,,,,6.0
514006,1/14/13,40,105693,Machala,C,3,GROCERY I,0.0,,,,2.0
514007,1/14/13,40,105857,Machala,C,3,GROCERY I,0.0,,,,5.0
514008,1/14/13,40,106716,Machala,C,3,GROCERY I,0.0,,,,3.0
514660,1/14/13,41,103520,Machala,D,4,GROCERY I,0.0,,,,1.0
514661,1/14/13,41,103665,Machala,D,4,GROCERY I,0.0,,,,4.0
514661,1/14/13,41,103665,Machala,D,4,BREAD/BAKERY,1.0,,,,4.0
514662,1/14/13,41,105574,Machala,D,4,GROCERY I,0.0,,,,2.0
514663,1/14/13,41,105575,Machala,D,4,GROCERY I,0.0,,,,2.0
514664,1/14/13,41,105577,Machala,D,4,GROCERY I,0.0,,,,7.0
514665,1/14/13,41,105693,Machala,D,4,GROCERY I,0.0,,,,1.0
514666,1/14/13,41,105737,Machala,D,4,GROCERY I,0.0,,,,2.0
514667,1/14/13,41,105857,Machala,D,4,GROCERY I,0.0,,,,4.0
514668,1/14/13,41,106716,Machala,D,4,GROCERY I,0.0,,,,1.0
514669,1/14/13,41,108701,Machala,D,4,DELI,1.0,,,,2.0
515476,1/14/13,43,103501,Esmeraldas,E,10,CLEANING,0.0,,,,2.0
515477,1/14/13,43,105576,Esmeraldas,E,10,GROCERY I,0.0,,,,10.0
515478,1/14/13,43,105693,Esmeraldas,E,10,GROCERY I,0.0,,,,3.0
515479,1/14/13,43,106716,Esmeraldas,E,10,GROCERY I,0.0,,,,4.0
515480,1/14/13,43,108696,Esmeraldas,E,10,DELI,1.0,,,,1.0
515481,1/14/13,43,108701,Esmeraldas,E,10,DELI,1.0,,,,1.0
516077,1/14/13,44,103520,Quito,A,5,GROCERY I,0.0,,,,4.0
516078,1/14/13,44,103665,Quito,A,5,BREAD/BAKERY,1.0,,,,1.0
516078,1/14/13,44,103665,Quito,A,5,GROCERY I,0.0,,,,1.0
516079,1/14/13,44,105574,Quito,A,5,GROCERY I,0.0,,,,15.0
516080,1/14/13,44,105575,Quito,A,5,GROCERY I,0.0,,,,17.0
516081,1/14/13,44,105577,Quito,A,5,GROCERY I,0.0,,,,8.0
516082,1/14/13,44,105693,Quito,A,5,GROCERY I,0.0,,,,1.0
516083,1/14/13,44,105737,Quito,A,5,GROCERY I,0.0,,,,6.0
516084,1/14/13,44,105857,Quito,A,5,GROCERY I,0.0,,,,18.0
516085,1/14/13,44,106716,Quito,A,5,GROCERY I,0.0,,,,5.0
516086,1/14/13,44,108696,Quito,A,5,DELI,1.0,,,,1.0
516087,1/14/13,44,108698,Quito,A,5,DELI,1.0,,,,9.0
517281,1/14/13,45,103665,Quito,A,11,BREAD/BAKERY,1.0,,,,8.0
517281,1/14/13,45,103665,Quito,A,11,GROCERY I,0.0,,,,8.0
517282,1/14/13,45,105574,Quito,A,11,GROCERY I,0.0,,,,27.0
517283,1/14/13,45,105575,Quito,A,11,GROCERY I,0.0,,,,20.0
517284,1/14/13,45,105577,Quito,A,11,GROCERY I,0.0,,,,5.0
517285,1/14/13,45,105693,Quito,A,11,GROCERY I,0.0,,,,1.0
517286,1/14/13,45,105737,Quito,A,11,GROCERY I,0.0,,,,4.0
517287,1/14/13,45,105857,Quito,A,11,GROCERY I,0.0,,,,15.0
517288,1/14/13,45,108079,Quito,A,11,GROCERY I,0.0,,,,2.0
517289,1/14/13,45,108696,Quito,A,11,DELI,1.0,,,,11.0
517290,1/14/13,45,108698,Quito,A,11,DELI,1.0,,,,4.0
517291,1/14/13,45,108701,Quito,A,11,DELI,1.0,,,,7.0
518436,1/14/13,46,103520,Quito,A,14,GROCERY I,0.0,,,,5.0
518437,1/14/13,46,103665,Quito,A,14,BREAD/BAKERY,1.0,,,,12.0
518437,1/14/13,46,103665,Quito,A,14,GROCERY I,0.0,,,,12.0
518438,1/14/13,46,105574,Quito,A,14,GROCERY I,0.0,,,,4.0
518439,1/14/13,46,105575,Quito,A,14,GROCERY I,0.0,,,,16.0
518440,1/14/13,46,105577,Quito,A,14,GROCERY I,0.0,,,,5.0
518441,1/14/13,46,105693,Quito,A,14,GROCERY I,0.0,,,,1.0
518442,1/14/13,46,105737,Quito,A,14,GROCERY I,0.0,,,,4.0
518443,1/14/13,46,105857,Quito,A,14,GROCERY I,0.0,,,,8.0
518444,1/14/13,46,106716,Quito,A,14,GROCERY I,0.0,,,,12.0
518445,1/14/13,46,108079,Quito,A,14,GROCERY I,0.0,,,,1.0
518446,1/14/13,46,108696,Quito,A,14,DELI,1.0,,,,15.0
518447,1/14/13,46,108698,Quito,A,14,DELI,1.0,,,,7.0
518448,1/14/13,46,108701,Quito,A,14,DELI,1.0,,,,16.0
519567,1/14/13,47,96995,Quito,A,14,,,,,,1.0
519568,1/14/13,47,103520,Quito,A,14,GROCERY I,0.0,,,,9.0
519569,1/14/13,47,105574,Quito,A,14,GROCERY I,0.0,,,,24.0
519570,1/14/13,47,105575,Quito,A,14,GROCERY I,0.0,,,,40.0
519571,1/14/13,47,105577,Quito,A,14,GROCERY I,0.0,,,,4.0
519572,1/14/13,47,105693,Quito,A,14,GROCERY I,0.0,,,,3.0
519573,1/14/13,47,105737,Quito,A,14,GROCERY I,0.0,,,,11.0
519574,1/14/13,47,105857,Quito,A,14,GROCERY I,0.0,,,,11.0
519575,1/14/13,47,106716,Quito,A,14,GROCERY I,0.0,,,,5.0
519576,1/14/13,47,108079,Quito,A,14,GROCERY I,0.0,,,,2.0
519577,1/14/13,47,108696,Quito,A,14,DELI,1.0,,,,15.0
519578,1/14/13,47,108698,Quito,A,14,DELI,1.0,,,,5.0
519579,1/14/13,47,108701,Quito,A,14,DELI,1.0,,,,9.0
520746,1/14/13,48,103520,Quito,A,14,GROCERY I,0.0,,,,2.0
520747,1/14/13,48,103665,Quito,A,14,BREAD/BAKERY,1.0,,,,3.0
520747,1/14/13,48,103665,Quito,A,14,GROCERY I,0.0,,,,3.0
520748,1/14/13,48,105574,Quito,A,14,GROCERY I,0.0,,,,8.0
520749,1/14/13,48,105575,Quito,A,14,GROCERY I,0.0,,,,21.0
520750,1/14/13,48,105577,Quito,A,14,GROCERY I,0.0,,,,4.0
520751,1/14/13,48,105693,Quito,A,14,GROCERY I,0.0,,,,3.0
520752,1/14/13,48,105737,Quito,A,14,GROCERY I,0.0,,,,4.0
520753,1/14/13,48,105857,Quito,A,14,GROCERY I,0.0,,,,4.0
520754,1/14/13,48,106716,Quito,A,14,GROCERY I,0.0,,,,13.0
520755,1/14/13,48,108079,Quito,A,14,GROCERY I,0.0,,,,2.0
520756,1/14/13,48,108696,Quito,A,14,DELI,1.0,,,,1.0
520757,1/14/13,48,108698,Quito,A,14,DELI,1.0,,,,1.0
520758,1/14/13,48,108701,Quito,A,14,DELI,1.0,,,,13.0
521841,1/14/13,49,96995,Quito,A,11,,,,,,1.0
521842,1/14/13,49,103520,Quito,A,11,GROCERY I,0.0,,,,2.0
521843,1/14/13,49,103665,Quito,A,11,BREAD/BAKERY,1.0,,,,4.0
521843,1/14/13,49,103665,Quito,A,11,GROCERY I,0.0,,,,4.0
521844,1/14/13,49,105574,Quito,A,11,GROCERY I,0.0,,,,27.0
521845,1/14/13,49,105575,Quito,A,11,GROCERY I,0.0,,,,11.0
521846,1/14/13,49,105577,Quito,A,11,GROCERY I,0.0,,,,1.0
521847,1/14/13,49,105693,Quito,A,11,GROCERY I,0.0,,,,1.0
521848,1/14/13,49,105737,Quito,A,11,GROCERY I,0.0,,,,4.0
521849,1/14/13,49,106716,Quito,A,11,GROCERY I,0.0,,,,1.0
521850,1/14/13,49,108696,Quito,A,11,DELI,1.0,,,,1.0
521851,1/14/13,49,108698,Quito,A,11,DELI,1.0,,,,6.0
521852,1/14/13,49,108701,Quito,A,11,DELI,1.0,,,,4.0
522901,1/14/13,50,103520,Ambato,A,14,GROCERY I,0.0,,,,1.0
522902,1/14/13,50,103665,Ambato,A,14,BREAD/BAKERY,1.0,,,,6.0
522902,1/14/13,50,103665,Ambato,A,14,GROCERY I,0.0,,,,6.0
522903,1/14/13,50,105574,Ambato,A,14,GROCERY I,0.0,,,,13.0
522904,1/14/13,50,105575,Ambato,A,14,GROCERY I,0.0,,,,20.0
522905,1/14/13,50,105577,Ambato,A,14,GROCERY I,0.0,,,,1.0
522906,1/14/13,50,105693,Ambato,A,14,GROCERY I,0.0,,,,1.0
522907,1/14/13,50,105737,Ambato,A,14,GROCERY I,0.0,,,,3.0
522908,1/14/13,50,105857,Ambato,A,14,GROCERY I,0.0,,,,3.0
522909,1/14/13,50,106716,Ambato,A,14,GROCERY I,0.0,,,,4.0
522910,1/14/13,50,108696,Ambato,A,14,DELI,1.0,,,,7.0
522911,1/14/13,50,108698,Ambato,A,14,DELI,1.0,,,,2.0
523959,1/14/13,51,96995,Guayaquil,A,17,,,,,,3.0
523960,1/14/13,51,103520,Guayaquil,A,17,GROCERY I,0.0,,,,3.0
523961,1/14/13,51,103665,Guayaquil,A,17,BREAD/BAKERY,1.0,,,,5.0
523961,1/14/13,51,103665,Guayaquil,A,17,GROCERY I,0.0,,,,5.0
523962,1/14/13,51,105574,Guayaquil,A,17,GROCERY I,0.0,,,,9.0
523963,1/14/13,51,105575,Guayaquil,A,17,GROCERY I,0.0,,,,3.0
523964,1/14/13,51,105693,Guayaquil,A,17,GROCERY I,0.0,,,,1.0
523965,1/14/13,51,105737,Guayaquil,A,17,GROCERY I,0.0,,,,20.0
523966,1/14/13,51,105857,Guayaquil,A,17,GROCERY I,0.0,,,,4.0
523967,1/14/13,51,106716,Guayaquil,A,17,GROCERY I,0.0,,,,6.0
523968,1/14/13,51,108698,Guayaquil,A,17,DELI,1.0,,,,6.0
524988,1/14/13,54,103501,El Carmen,C,3,CLEANING,0.0,,,,9.0
524989,1/14/13,54,105576,El Carmen,C,3,GROCERY I,0.0,,,,23.0
524990,1/14/13,54,105693,El Carmen,C,3,GROCERY I,0.0,,,,9.0
524991,1/14/13,54,108696,El Carmen,C,3,DELI,1.0,,,,1.0
525527,1/15/13,1,103520,Quito,D,13,GROCERY I,0.0,,,,1.0
525528,1/15/13,1,103665,Quito,D,13,BREAD/BAKERY,1.0,,,,6.0
525528,1/15/13,1,103665,Quito,D,13,GROCERY I,0.0,,,,6.0
525529,1/15/13,1,105574,Quito,D,13,GROCERY I,0.0,,,,1.0
525530,1/15/13,1,105575,Quito,D,13,GROCERY I,0.0,,,,3.0
525531,1/15/13,1,105693,Quito,D,13,GROCERY I,0.0,,,,1.0
525532,1/15/13,1,105737,Quito,D,13,GROCERY I,0.0,,,,3.0
525533,1/15/13,1,105857,Quito,D,13,GROCERY I,0.0,,,,5.0
525534,1/15/13,1,106716,Quito,D,13,GROCERY I,0.0,,,,4.0
525535,1/15/13,1,108079,Quito,D,13,GROCERY I,0.0,,,,1.0
525536,1/15/13,1,108698,Quito,D,13,DELI,1.0,,,,2.0
525537,1/15/13,1,108701,Quito,D,13,DELI,1.0,,,,4.0
526468,1/15/13,2,96995,Quito,D,13,,,,,,2.0
526469,1/15/13,2,103520,Quito,D,13,GROCERY I,0.0,,,,2.0
526470,1/15/13,2,103665,Quito,D,13,GROCERY I,0.0,,,,8.0
526470,1/15/13,2,103665,Quito,D,13,BREAD/BAKERY,1.0,,,,8.0
526471,1/15/13,2,105574,Quito,D,13,GROCERY I,0.0,,,,9.0
526472,1/15/13,2,105575,Quito,D,13,GROCERY I,0.0,,,,6.0
526473,1/15/13,2,105577,Quito,D,13,GROCERY I,0.0,,,,5.0
526474,1/15/13,2,105737,Quito,D,13,GROCERY I,0.0,,,,3.0
526475,1/15/13,2,105857,Quito,D,13,GROCERY I,0.0,,,,8.0
526476,1/15/13,2,106716,Quito,D,13,GROCERY I,0.0,,,,4.0
526477,1/15/13,2,108079,Quito,D,13,GROCERY I,0.0,,,,1.0
526478,1/15/13,2,108698,Quito,D,13,DELI,1.0,,,,6.0
526479,1/15/13,2,108701,Quito,D,13,DELI,1.0,,,,1.0
527491,1/15/13,3,103520,Quito,D,8,GROCERY I,0.0,,,,5.0
527492,1/15/13,3,103665,Quito,D,8,GROCERY I,0.0,,,,7.0
527492,1/15/13,3,103665,Quito,D,8,BREAD/BAKERY,1.0,,,,7.0
527493,1/15/13,3,105574,Quito,D,8,GROCERY I,0.0,,,,16.0
527494,1/15/13,3,105575,Quito,D,8,GROCERY I,0.0,,,,8.0
527495,1/15/13,3,105693,Quito,D,8,GROCERY I,0.0,,,,3.0
527496,1/15/13,3,105737,Quito,D,8,GROCERY I,0.0,,,,1.0
527497,1/15/13,3,105857,Quito,D,8,GROCERY I,0.0,,,,27.0
527498,1/15/13,3,106716,Quito,D,8,GROCERY I,0.0,,,,1.0
527499,1/15/13,3,108079,Quito,D,8,GROCERY I,0.0,,,,2.0
527500,1/15/13,3,108696,Quito,D,8,DELI,1.0,,,,3.0
527501,1/15/13,3,108698,Quito,D,8,DELI,1.0,,,,5.0
528653,1/15/13,4,96995,Quito,D,9,,,,,,1.0
528654,1/15/13,4,103520,Quito,D,9,GROCERY I,0.0,,,,2.0
528655,1/15/13,4,103665,Quito,D,9,GROCERY I,0.0,,,,1.0
528655,1/15/13,4,103665,Quito,D,9,BREAD/BAKERY,1.0,,,,1.0
528656,1/15/13,4,105574,Quito,D,9,GROCERY I,0.0,,,,6.0
528657,1/15/13,4,105575,Quito,D,9,GROCERY I,0.0,,,,8.0
528658,1/15/13,4,105577,Quito,D,9,GROCERY I,0.0,,,,24.0
528659,1/15/13,4,105737,Quito,D,9,GROCERY I,0.0,,,,4.0
528660,1/15/13,4,105857,Quito,D,9,GROCERY I,0.0,,,,9.0
528661,1/15/13,4,106716,Quito,D,9,GROCERY I,0.0,,,,3.0
528662,1/15/13,4,108696,Quito,D,9,DELI,1.0,,,,1.0
528663,1/15/13,4,108698,Quito,D,9,DELI,1.0,,,,6.0
529646,1/15/13,5,103665,Santo Domingo,D,4,GROCERY I,0.0,,,,3.0
529646,1/15/13,5,103665,Santo Domingo,D,4,BREAD/BAKERY,1.0,,,,3.0
529647,1/15/13,5,105574,Santo Domingo,D,4,GROCERY I,0.0,,,,17.0
529648,1/15/13,5,105575,Santo Domingo,D,4,GROCERY I,0.0,,,,20.0
529649,1/15/13,5,105693,Santo Domingo,D,4,GROCERY I,0.0,,,,5.0
529650,1/15/13,5,105737,Santo Domingo,D,4,GROCERY I,0.0,,,,4.0
529651,1/15/13,5,105857,Santo Domingo,D,4,GROCERY I,0.0,,,,4.0
529652,1/15/13,5,106716,Santo Domingo,D,4,GROCERY I,0.0,,,,10.0
529653,1/15/13,5,108696,Santo Domingo,D,4,DELI,1.0,,,,3.0
529654,1/15/13,5,108701,Santo Domingo,D,4,DELI,1.0,,,,7.0
530642,1/15/13,6,103665,Quito,D,13,GROCERY I,0.0,,,,2.0
530642,1/15/13,6,103665,Quito,D,13,BREAD/BAKERY,1.0,,,,2.0
530643,1/15/13,6,105575,Quito,D,13,GROCERY I,0.0,,,,21.0
530644,1/15/13,6,105577,Quito,D,13,GROCERY I,0.0,,,,2.0
530645,1/15/13,6,105693,Quito,D,13,GROCERY I,0.0,,,,1.0
530646,1/15/13,6,105737,Quito,D,13,GROCERY I,0.0,,,,3.0
530647,1/15/13,6,105857,Quito,D,13,GROCERY I,0.0,,,,11.0
530648,1/15/13,6,106716,Quito,D,13,GROCERY I,0.0,,,,10.0
530649,1/15/13,6,108696,Quito,D,13,DELI,1.0,,,,9.0
531734,1/15/13,7,103665,Quito,D,8,GROCERY I,0.0,,,,7.0
531734,1/15/13,7,103665,Quito,D,8,BREAD/BAKERY,1.0,,,,7.0
531735,1/15/13,7,105574,Quito,D,8,GROCERY I,0.0,,,,9.0
531736,1/15/13,7,105575,Quito,D,8,GROCERY I,0.0,,,,8.0
531737,1/15/13,7,105577,Quito,D,8,GROCERY I,0.0,,,,4.0
531738,1/15/13,7,105693,Quito,D,8,GROCERY I,0.0,,,,1.0
531739,1/15/13,7,105737,Quito,D,8,GROCERY I,0.0,,,,5.0
531740,1/15/13,7,105857,Quito,D,8,GROCERY I,0.0,,,,12.0
531741,1/15/13,7,106716,Quito,D,8,GROCERY I,0.0,,,,2.0
531742,1/15/13,7,108696,Quito,D,8,DELI,1.0,,,,3.0
531743,1/15/13,7,108698,Quito,D,8,DELI,1.0,,,,3.0
532756,1/15/13,8,103520,Quito,D,8,GROCERY I,0.0,,,,6.0
532757,1/15/13,8,103665,Quito,D,8,BREAD/BAKERY,1.0,,,,1.0
532757,1/15/13,8,103665,Quito,D,8,GROCERY I,0.0,,,,1.0
532758,1/15/13,8,105574,Quito,D,8,GROCERY I,0.0,,,,6.0
532759,1/15/13,8,105575,Quito,D,8,GROCERY I,0.0,,,,12.0
532760,1/15/13,8,105577,Quito,D,8,GROCERY I,0.0,,,,2.0
532761,1/15/13,8,105693,Quito,D,8,GROCERY I,0.0,,,,1.0
532762,1/15/13,8,105737,Quito,D,8,GROCERY I,0.0,,,,2.0
532763,1/15/13,8,105857,Quito,D,8,GROCERY I,0.0,,,,8.0
532764,1/15/13,8,106716,Quito,D,8,GROCERY I,0.0,,,,6.0
532765,1/15/13,8,108079,Quito,D,8,GROCERY I,0.0,,,,1.0
532766,1/15/13,8,108696,Quito,D,8,DELI,1.0,,,,1.0
532767,1/15/13,8,108698,Quito,D,8,DELI,1.0,,,,1.0
533888,1/15/13,9,103501,Quito,B,6,CLEANING,0.0,,,,4.0
533889,1/15/13,9,103520,Quito,B,6,GROCERY I,0.0,,,,1.0
533890,1/15/13,9,103665,Quito,B,6,GROCERY I,0.0,,,,3.0
533890,1/15/13,9,103665,Quito,B,6,BREAD/BAKERY,1.0,,,,3.0
533891,1/15/13,9,105576,Quito,B,6,GROCERY I,0.0,,,,8.0
533892,1/15/13,9,105857,Quito,B,6,GROCERY I,0.0,,,,1.0
533893,1/15/13,9,106716,Quito,B,6,GROCERY I,0.0,,,,22.0
533894,1/15/13,9,108079,Quito,B,6,GROCERY I,0.0,,,,1.0
533895,1/15/13,9,108696,Quito,B,6,DELI,1.0,,,,6.0
533896,1/15/13,9,108698,Quito,B,6,DELI,1.0,,,,3.0
533897,1/15/13,9,108701,Quito,B,6,DELI,1.0,,,,6.0
534857,1/15/13,10,103501,Quito,C,15,CLEANING,0.0,,,,3.0
534858,1/15/13,10,105576,Quito,C,15,GROCERY I,0.0,,,,8.0
534859,1/15/13,10,105857,Quito,C,15,GROCERY I,0.0,,,,8.0
534860,1/15/13,10,106716,Quito,C,15,GROCERY I,0.0,,,,14.0
534861,1/15/13,10,108696,Quito,C,15,DELI,1.0,,,,7.0
534862,1/15/13,10,108701,Quito,C,15,DELI,1.0,,,,1.0
535490,1/15/13,11,103501,Cayambe,B,6,CLEANING,0.0,,,,6.0
535491,1/15/13,11,103520,Cayambe,B,6,GROCERY I,0.0,,,,1.0
535492,1/15/13,11,103665,Cayambe,B,6,GROCERY I,0.0,,,,2.0
535492,1/15/13,11,103665,Cayambe,B,6,BREAD/BAKERY,1.0,,,,2.0
535493,1/15/13,11,105576,Cayambe,B,6,GROCERY I,0.0,,,,5.0
535494,1/15/13,11,106716,Cayambe,B,6,GROCERY I,0.0,,,,17.0
535495,1/15/13,11,108079,Cayambe,B,6,GROCERY I,0.0,,,,1.0
535496,1/15/13,11,108696,Cayambe,B,6,DELI,1.0,,,,1.0
535497,1/15/13,11,108701,Cayambe,B,6,DELI,1.0,,,,8.0
536338,1/15/13,12,103501,Latacunga,C,15,CLEANING,0.0,,,,5.0
536339,1/15/13,12,103520,Latacunga,C,15,GROCERY I,0.0,,,,1.0
536340,1/15/13,12,105576,Latacunga,C,15,GROCERY I,0.0,,,,5.0
536341,1/15/13,12,105857,Latacunga,C,15,GROCERY I,0.0,,,,2.0
536342,1/15/13,12,106716,Latacunga,C,15,GROCERY I,0.0,,,,7.0
536343,1/15/13,12,108079,Latacunga,C,15,GROCERY I,0.0,,,,1.0
536344,1/15/13,12,108696,Latacunga,C,15,DELI,1.0,,,,1.0
536345,1/15/13,12,108701,Latacunga,C,15,DELI,1.0,,,,3.0
537006,1/15/13,13,103501,Latacunga,C,15,CLEANING,0.0,,,,5.0
537007,1/15/13,13,103520,Latacunga,C,15,GROCERY I,0.0,,,,3.0
537008,1/15/13,13,105576,Latacunga,C,15,GROCERY I,0.0,,,,6.0
537009,1/15/13,13,106716,Latacunga,C,15,GROCERY I,0.0,,,,6.0
537010,1/15/13,13,108079,Latacunga,C,15,GROCERY I,0.0,,,,1.0
537011,1/15/13,13,108696,Latacunga,C,15,DELI,1.0,,,,1.0
537012,1/15/13,13,108701,Latacunga,C,15,DELI,1.0,,,,7.0
537620,1/15/13,14,103501,Riobamba,C,7,CLEANING,0.0,,,,12.0
537621,1/15/13,14,103520,Riobamba,C,7,GROCERY I,0.0,,,,2.0
537622,1/15/13,14,105576,Riobamba,C,7,GROCERY I,0.0,,,,4.0
537623,1/15/13,14,106716,Riobamba,C,7,GROCERY I,0.0,,,,9.0
537624,1/15/13,14,108079,Riobamba,C,7,GROCERY I,0.0,,,,2.0
537625,1/15/13,14,108696,Riobamba,C,7,DELI,1.0,,,,1.0
537626,1/15/13,14,108701,Riobamba,C,7,DELI,1.0,,,,3.0
538274,1/15/13,15,103501,Ibarra,C,15,CLEANING,0.0,,,,9.0
538275,1/15/13,15,105576,Ibarra,C,15,GROCERY I,0.0,,,,6.0
538276,1/15/13,15,105857,Ibarra,C,15,GROCERY I,0.0,,,,3.0
538277,1/15/13,15,106716,Ibarra,C,15,GROCERY I,0.0,,,,7.0
538278,1/15/13,15,108079,Ibarra,C,15,GROCERY I,0.0,,,,7.0
538279,1/15/13,15,108696,Ibarra,C,15,DELI,1.0,,,,2.0
538280,1/15/13,15,108701,Ibarra,C,15,DELI,1.0,,,,3.0
538943,1/15/13,16,103501,Santo Domingo,C,3,CLEANING,0.0,,,,7.0
538944,1/15/13,16,103520,Santo Domingo,C,3,GROCERY I,0.0,,,,1.0
538945,1/15/13,16,105576,Santo Domingo,C,3,GROCERY I,0.0,,,,6.0
538946,1/15/13,16,105693,Santo Domingo,C,3,GROCERY I,0.0,,,,1.0
