id,date,store_nbr,item_nbr,unit_sales,onpromotion
209973,1/7/13,4,105737,1,
212979,1/7/13,7,105737,1,
235156,1/7/13,41,105737,1,
246114,1/8/13,1,105737,1,
247075,1/8/13,2,105737,1,
262251,1/8/13,23,105737,1,
282608,1/8/13,50,105737,1,
303235,1/9/13,25,105737,1,
313308,1/9/13,41,105737,1,
378705,1/11/13,23,105737,1,
401895,1/12/13,1,105737,1,
448194,1/13/13,5,105737,1,
463016,1/13/13,25,105737,1,
486208,1/14/13,1,105737,1,
489365,1/14/13,4,105737,1,
490348,1/14/13,5,105737,1,
502364,1/14/13,23,105737,1,
504276,1/14/13,25,105737,1,
511195,1/14/13,37,105737,1,
527496,1/15/13,3,105737,1,
551812,1/15/13,38,105737,1,
560380,1/15/13,48,105737,1,
581572,1/16/13,23,105737,1,
610361,1/17/13,6,105737,1,
612420,1/17/13,8,105737,1,
623139,1/17/13,25,105737,1,
684251,1/19/13,1,105737,1,
691967,1/19/13,8,105737,1,
711794,1/19/13,37,105737,1,
715679,1/19/13,41,105737,1,
722334,1/19/13,48,105737,1,
727666,1/20/13,1,105737,1,
735056,1/20/13,8,105737,1,
744738,1/20/13,23,105737,1,
774212,1/21/13,5,105737,1,
796472,1/21/13,38,105737,1,
805228,1/21/13,48,105737,1,
810121,1/22/13,1,105737,1,
817296,1/22/13,8,105737,1,
836234,1/22/13,38,105737,1,
849531,1/23/13,1,105737,1,
888979,1/24/13,1,105737,1,
892044,1/24/13,4,105737,1,
893972,1/24/13,6,105737,1,
904728,1/24/13,23,105737,1,
913424,1/24/13,37,105737,1,
914397,1/24/13,38,105737,1,
920521,1/24/13,46,105737,1,
930825,1/25/13,4,105737,1,
933980,1/25/13,7,105737,1,
967443,1/26/13,1,105737,1,
987911,1/26/13,26,105737,1,
1038253,1/27/13,38,105737,1,
1047561,1/27/13,48,105737,1,
196665,1/6/13,44,105857,64,
32299,1/2/13,44,105857,57,
403993,1/12/13,3,105857,45,
197907,1/6/13,45,105857,43,
33553,1/2/13,45,105857,42,
154681,1/5/13,44,105857,41,
433918,1/12/13,44,105857,41,
675689,1/18/13,45,105857,41,
969545,1/26/13,3,105857,41,
1001571,1/26/13,45,105857,40,
686364,1/19/13,3,105857,39,
435191,1/12/13,45,105857,38,
124530,1/5/13,3,105857,37,
166723,1/6/13,3,105857,37,
595464,1/16/13,44,105857,37,
1000287,1/26/13,44,105857,37,
2705,1/2/13,3,105857,36,
73951,1/3/13,45,105857,36,
475977,1/13/13,44,105857,36,
1042561,1/27/13,44,105857,36,
200333,1/6/13,47,105857,35,
555718,1/15/13,44,105857,35,
112576,1/4/13,44,105857,34,
314682,1/9/13,44,105857,34,
718578,1/19/13,45,105857,34,
1004088,1/26/13,47,105857,34,
72730,1/3/13,44,105857,33,
729486,1/20/13,3,105857,33,
479674,1/13/13,47,105857,32,
596714,1/16/13,45,105857,32,
761063,1/20/13,45,105857,32,
840085,1/22/13,44,105857,32,
44261,1/3/13,3,105857,31,
158422,1/5/13,47,105857,31,
646499,1/18/13,3,105857,31,
717283,1/19/13,44,105857,31,
84364,1/4/13,3,105857,30,
155951,1/5/13,45,105857,30,
800430,1/21/13,44,105857,30,
113815,1/4/13,45,105857,29,
116206,1/4/13,47,105857,29,
599088,1/16/13,47,105857,29,
674459,1/18/13,44,105857,29,
851561,1/23/13,3,105857,29,
354512,1/10/13,45,105857,28,
392212,1/11/13,44,105857,28,
918140,1/24/13,44,105857,28,
1043848,1/27/13,45,105857,28,
1046314,1/27/13,47,105857,28,
35964,1/2/13,47,105857,27,
127874,1/5/13,6,105857,27,
157208,1/5/13,46,105857,27,
315923,1/9/13,45,105857,27,
527497,1/15/13,3,105857,27,
735057,1/20/13,8,105857,27,
958891,1/25/13,45,105857,27,
76286,1/3/13,47,105857,26,
208798,1/7/13,3,105857,26,
236546,1/7/13,44,105857,26,
364643,1/11/13,3,105857,26,
567286,1/16/13,3,105857,26,
763517,1/20/13,47,105857,26,
1012551,1/27/13,3,105857,26,
353310,1/10/13,44,105857,25,
395789,1/11/13,47,105857,25,
759800,1/20/13,44,105857,25,
961312,1/25/13,47,105857,25,
34785,1/2/13,46,105857,24,
150456,1/5/13,38,105857,24,
326214,1/10/13,3,105857,24,
437624,1/12/13,47,105857,24,
477229,1/13/13,45,105857,24,
678088,1/18/13,47,105857,24,
721075,1/19/13,47,105857,24,
796473,1/21/13,38,105857,24,
929613,1/25/13,3,105857,24,
1018066,1/27/13,8,105857,24,
43226,1/3/13,2,105857,23,
8193,1/2/13,8,105857,22,
192383,1/6/13,38,105857,22,
275808,1/8/13,44,105857,22,
445909,1/13/13,3,105857,22,
772038,1/21/13,3,105857,22,
914398,1/24/13,38,105857,22,
170096,1/6/13,6,105857,21,
241248,1/7/13,48,105857,21,
287262,1/9/13,3,105857,21,
310877,1/9/13,38,105857,21,
318262,1/9/13,47,105857,21,
449241,1/13/13,6,105857,21,
597930,1/16/13,46,105857,21,
607256,1/17/13,3,105857,21,
712886,1/19/13,38,105857,21,
843608,1/22/13,47,105857,21,
890907,1/24/13,3,105857,21,
921656,1/24/13,47,105857,21,
957636,1/25/13,44,105857,21,
972931,1/26/13,6,105857,21,
5990,1/2/13,6,105857,20,
240078,1/7/13,47,105857,20,
367873,1/11/13,6,105857,20,
676908,1/18/13,46,105857,20,
879287,1/23/13,44,105857,20,
960103,1/25/13,46,105857,20,
125751,1/5/13,4,105857,19,
165602,1/6/13,2,105857,19,
429676,1/12/13,38,105857,19,
636161,1/17/13,45,105857,19,
762305,1/20/13,46,105857,19,
801658,1/21/13,45,105857,19,
841313,1/22/13,45,105857,19,
1002834,1/26/13,46,105857,19,
15533,1/2/13,17,105857,18,
248079,1/8/13,3,105857,18,
292532,1/9/13,8,105857,18,
516084,1/14/13,44,105857,18,
634937,1/17/13,44,105857,18,
638487,1/17/13,47,105857,18,
47431,1/3/13,6,105857,17,
201565,1/6/13,48,105857,17,
237745,1/7/13,45,105857,17,
270902,1/8/13,37,105857,17,
393436,1/11/13,45,105857,17,
407281,1/12/13,6,105857,17,
436426,1/12/13,46,105857,17,
488203,1/14/13,3,105857,17,
559192,1/15/13,47,105857,17,
842490,1/22/13,46,105857,17,
896024,1/24/13,8,105857,17,
1038254,1/27/13,38,105857,17,
1045096,1/27/13,46,105857,17,
28209,1/2/13,38,105857,16,
115040,1/4/13,46,105857,16,
458697,1/13/13,17,105857,16,
556894,1/15/13,45,105857,16,
606231,1/17/13,2,105857,16,
619881,1/17/13,18,105857,16,
650820,1/18/13,7,105857,16,
719849,1/19/13,46,105857,16,
754409,1/20/13,37,105857,16,
919336,1/24/13,45,105857,16,
1011434,1/27/13,2,105857,16,
38295,1/2/13,49,105857,15,
160864,1/5/13,49,105857,15,
214002,1/7/13,8,105857,15,
277022,1/8/13,45,105857,15,
290417,1/9/13,6,105857,15,
387304,1/11/13,37,105857,15,
388297,1/11/13,38,105857,15,
517287,1/14/13,45,105857,15,
691968,1/19/13,8,105857,15,
812111,1/22/13,3,105857,15,
880527,1/23/13,45,105857,15,
952730,1/25/13,37,105857,15,
16284,1/2/13,18,105857,14,
68738,1/3/13,38,105857,14,
83311,1/4/13,2,105857,14,
96668,1/4/13,17,105857,14,
129020,1/5/13,7,105857,14,
162029,1/5/13,50,105857,14,
279320,1/8/13,47,105857,14,
356743,1/10/13,47,105857,14,
591579,1/16/13,38,105857,14,
612421,1/17/13,8,105857,14,
687595,1/19/13,4,105857,14,
743154,1/20/13,18,105857,14,
815225,1/22/13,6,105857,14,
882895,1/23/13,47,105857,14,
893973,1/24/13,6,105857,14,
975160,1/26/13,8,105857,14,
199137,1/6/13,46,105857,13,
232712,1/7/13,38,105857,13,
253275,1/8/13,8,105857,13,
409429,1/12/13,8,105857,13,
417569,1/12/13,18,105857,13,
447106,1/13/13,4,105857,13,
571653,1/16/13,7,105857,13,
572693,1/16/13,8,105857,13,
631078,1/17/13,38,105857,13,
645425,1/18/13,2,105857,13,
670544,1/18/13,38,105857,13,
777347,1/21/13,8,105857,13,
804034,1/21/13,47,105857,13,
970793,1/26/13,4,105857,13,
983426,1/26/13,18,105857,13,
1025269,1/27/13,17,105857,13,
583,1/2/13,1,105857,12,
39455,1/2/13,50,105857,12,
48556,1/3/13,7,105857,12,
75148,1/3/13,46,105857,12,
87580,1/4/13,6,105857,12,
108621,1/4/13,38,105857,12,
167938,1/6/13,4,105857,12,
238934,1/7/13,46,105857,12,
278202,1/8/13,46,105857,12,
338807,1/10/13,18,105857,12,
368942,1/11/13,7,105857,12,
369950,1/11/13,8,105857,12,
478467,1/13/13,46,105857,12,
531740,1/15/13,7,105857,12,
610362,1/17/13,6,105857,12,
630105,1/17/13,37,105857,12,
689733,1/19/13,6,105857,12,
700190,1/19/13,18,105857,12,
732883,1/20/13,6,105857,12,
935019,1/25/13,8,105857,12,
56644,1/3/13,17,105857,11,
80716,1/3/13,51,105857,11,
104288,1/4/13,31,105857,11,
118544,1/4/13,49,105857,11,
120780,1/4/13,51,105857,11,
123407,1/5/13,2,105857,11,
149366,1/5/13,37,105857,11,
179542,1/6/13,17,105857,11,
441218,1/12/13,50,105857,11,
451437,1/13/13,8,105857,11,
480919,1/13/13,48,105857,11,
487199,1/14/13,2,105857,11,
519574,1/14/13,47,105857,11,
530647,1/15/13,6,105857,11,
566237,1/16/13,2,105857,11,
816267,1/22/13,7,105857,11,
836235,1/22/13,38,105857,11,
855874,1/23/13,7,105857,11,
856912,1/23/13,8,105857,11,
875474,1/23/13,38,105857,11,
928544,1/25/13,2,105857,11,
933981,1/25/13,7,105857,11,
963676,1/25/13,49,105857,11,
982642,1/26/13,17,105857,11,
9393,1/2/13,9,105857,10,
50703,1/3/13,9,105857,10,
79629,1/3/13,50,105857,10,
82361,1/4/13,1,105857,10,
88671,1/4/13,7,105857,10,
89680,1/4/13,8,105857,10,
90830,1/4/13,9,105857,10,
134660,1/5/13,13,105857,10,
317122,1/9/13,46,105857,10,
349606,1/10/13,38,105857,10,
399189,1/11/13,50,105857,10,
401896,1/12/13,1,105857,10,
471641,1/13/13,38,105857,10,
550781,1/15/13,37,105857,10,
590525,1/16/13,37,105857,10,
637360,1/17/13,46,105857,10,
685247,1/19/13,2,105857,10,
699410,1/19/13,17,105857,10,
711186,1/19/13,35,105857,10,
713962,1/19/13,39,105857,10,
724734,1/19/13,50,105857,10,
795484,1/21/13,37,105857,10,
802866,1/21/13,46,105857,10,
810122,1/22/13,1,105857,10,
835224,1/22/13,37,105857,10,
932890,1/25/13,6,105857,10,
950683,1/25/13,33,105857,10,
994852,1/26/13,37,105857,10,
1007789,1/26/13,50,105857,10,
1015879,1/27/13,6,105857,10,
107607,1/4/13,37,105857,9,
119665,1/4/13,50,105857,9,
130066,1/5/13,8,105857,9,
271898,1/8/13,38,105857,9,
288448,1/9/13,4,105857,9,
300027,1/9/13,18,105857,9,
336178,1/10/13,14,105857,9,
338123,1/10/13,17,105857,9,
360000,1/10/13,50,105857,9,
408428,1/12/13,7,105857,9,
430720,1/12/13,39,105857,9,
528660,1/15/13,4,105857,9,
565203,1/16/13,1,105857,9,
580166,1/16/13,18,105857,9,
605287,1/17/13,1,105857,9,
651862,1/18/13,8,105857,9,
669525,1/18/13,37,105857,9,
684252,1/19/13,1,105857,9,
725931,1/19/13,51,105857,9,
988711,1/26/13,27,105857,9,
46428,1/3/13,5,105857,8,
86581,1/4/13,5,105857,8,
98756,1/4/13,23,105857,8,
106246,1/4/13,34,105857,8,
117418,1/4/13,48,105857,8,
137517,1/5/13,17,105857,8,
143471,1/5/13,27,105857,8,
159675,1/5/13,48,105857,8,
169024,1/6/13,5,105857,8,
187228,1/6/13,30,105857,8,
212980,1/7/13,7,105857,8,
231725,1/7/13,37,105857,8,
272819,1/8/13,39,105857,8,
339632,1/10/13,19,105857,8,
416802,1/12/13,17,105857,8,
450406,1/13/13,7,105857,8,
486209,1/14/13,1,105857,8,
500272,1/14/13,17,105857,8,
512172,1/14/13,38,105857,8,
518443,1/14/13,46,105857,8,
526475,1/15/13,2,105857,8,
532763,1/15/13,8,105857,8,
534859,1/15/13,10,105857,8,
541179,1/15/13,19,105857,8,
601415,1/16/13,49,105857,8,
632010,1/17/13,39,105857,8,
649737,1/18/13,6,105857,8,
730713,1/20/13,4,105857,8,
742388,1/20/13,17,105857,8,
822848,1/22/13,15,105857,8,
865155,1/23/13,19,105857,8,
903429,1/24/13,18,105857,8,
941702,1/25/13,17,105857,8,
4955,1/2/13,5,105857,7,
27145,1/2/13,37,105857,7,
60698,1/3/13,25,105857,7,
122409,1/5/13,1,105857,7,
172270,1/6/13,8,105857,7,
175121,1/6/13,11,105857,7,
178795,1/6/13,16,105857,7,
251202,1/8/13,6,105857,7,
260154,1/8/13,17,105857,7,
263112,1/8/13,24,105857,7,
282609,1/8/13,50,105857,7,
285246,1/9/13,1,105857,7,
291514,1/9/13,7,105857,7,
322672,1/9/13,51,105857,7,
348619,1/10/13,37,105857,7,
355661,1/10/13,46,105857,7,
394646,1/11/13,46,105857,7,
397011,1/11/13,48,105857,7,
402887,1/12/13,2,105857,7,
428611,1/12/13,37,105857,7,
492381,1/14/13,7,105857,7,
511196,1/14/13,37,105857,7,
552732,1/15/13,39,105857,7,
562527,1/15/13,50,105857,7,
593374,1/16/13,40,105857,7,
711795,1/19/13,37,105857,7,
770061,1/21/13,1,105857,7,
818417,1/22/13,9,105857,7,
824240,1/22/13,17,105857,7,
874451,1/23/13,37,105857,7,
876439,1/23/13,39,105857,7,
899487,1/24/13,12,105857,7,
920522,1/24/13,46,105857,7,
923922,1/24/13,49,105857,7,
924952,1/24/13,50,105857,7,
953765,1/25/13,38,105857,7,
954727,1/25/13,39,105857,7,
962558,1/25/13,48,105857,7,
965865,1/25/13,51,105857,7,
967444,1/26/13,1,105857,7,
989711,1/26/13,28,105857,7,
996997,1/26/13,39,105857,7,
1005359,1/26/13,48,105857,7,
1026049,1/27/13,18,105857,7,
12051,1/2/13,12,105857,6,
14815,1/2/13,16,105857,6,
29184,1/2/13,39,105857,6,
53233,1/3/13,12,105857,6,
67694,1/3/13,37,105857,6,
85554,1/4/13,4,105857,6,
139865,1/5/13,23,105857,6,
203918,1/6/13,50,105857,6,
206184,1/6/13,54,105857,6,
252261,1/8/13,7,105857,6,
280481,1/8/13,48,105857,6,
299328,1/9/13,17,105857,6,
321604,1/9/13,50,105857,6,
328325,1/10/13,5,105857,6,
330351,1/10/13,7,105857,6,
331358,1/10/13,8,105857,6,
386831,1/11/13,35,105857,6,
389273,1/11/13,39,105857,6,
405217,1/12/13,4,105857,6,
442377,1/12/13,51,105857,6,
452604,1/13/13,9,105857,6,
455243,1/13/13,12,105857,6,
465593,1/13/13,28,105857,6,
470624,1/13/13,37,105857,6,
472686,1/13/13,39,105857,6,
483311,1/13/13,50,105857,6,
493408,1/14/13,8,105857,6,
496956,1/14/13,12,105857,6,
509925,1/14/13,34,105857,6,
543652,1/15/13,25,105857,6,
558064,1/15/13,46,105857,6,
570542,1/16/13,6,105857,6,
573863,1/16/13,9,105857,6,
578791,1/16/13,16,105857,6,
582444,1/16/13,24,105857,6,
588504,1/16/13,33,105857,6,
611424,1/17/13,7,105857,6,
647705,1/18/13,4,105857,6,
658644,1/18/13,17,105857,6,
661503,1/18/13,24,105857,6,
667055,1/18/13,32,105857,6,
722335,1/19/13,48,105857,6,
749310,1/20/13,28,105857,6,
776298,1/21/13,7,105857,6,
778472,1/21/13,9,105857,6,
797422,1/21/13,39,105857,6,
817297,1/22/13,8,105857,6,
853733,1/23/13,5,105857,6,
884095,1/23/13,48,105857,6,
887354,1/23/13,51,105857,6,
889908,1/24/13,2,105857,6,
900712,1/24/13,14,105857,6,
913425,1/24/13,37,105857,6,
927567,1/25/13,1,105857,6,
942407,1/25/13,18,105857,6,
950190,1/25/13,32,105857,6,
974113,1/26/13,7,105857,6,
1006580,1/26/13,49,105857,6,
1017040,1/27/13,7,105857,6,
1020938,1/27/13,11,105857,6,
1039291,1/27/13,39,105857,6,
1047562,1/27/13,48,105857,6,
1601,1/2/13,2,105857,5,
30117,1/2/13,40,105857,5,
37173,1/2/13,48,105857,5,
54557,1/3/13,14,105857,5,
63015,1/3/13,28,105857,5,
64354,1/3/13,31,105857,5,
71293,1/3/13,41,105857,5,
78560,1/3/13,49,105857,5,
131266,1/5/13,9,105857,5,
135338,1/5/13,14,105857,5,
147251,1/5/13,33,105857,5,
191337,1/6/13,37,105857,5,
193429,1/6/13,39,105857,5,
196042,1/6/13,43,105857,5,
205081,1/6/13,51,105857,5,
210957,1/7/13,5,105857,5,
220865,1/7/13,17,105857,5,
224885,1/7/13,25,105857,5,
297325,1/9/13,14,105857,5,
319460,1/9/13,48,105857,5,
327373,1/10/13,4,105857,5,
332483,1/10/13,9,105857,5,
346748,1/10/13,33,105857,5,
416083,1/12/13,16,105857,5,
422694,1/12/13,27,105857,5,
444807,1/13/13,2,105857,5,
473644,1/13/13,40,105857,5,
491331,1/14/13,6,105857,5,
514007,1/14/13,40,105857,5,
525533,1/15/13,1,105857,5,
577487,1/16/13,14,105857,5,
579451,1/16/13,17,105857,5,
583492,1/16/13,25,105857,5,
602542,1/16/13,50,105857,5,
619175,1/17/13,17,105857,5,
624594,1/17/13,27,105857,5,
644450,1/18/13,1,105857,5,
657277,1/18/13,15,105857,5,
690913,1/19/13,7,105857,5,
709012,1/19/13,32,105857,5,
731824,1/20/13,5,105857,5,
734045,1/20/13,7,105857,5,
752237,1/20/13,33,105857,5,
764771,1/20/13,48,105857,5,
782267,1/21/13,14,105857,5,
785084,1/21/13,18,105857,5,
806310,1/21/13,49,105857,5,
845826,1/22/13,49,105857,5,
861710,1/23/13,14,105857,5,
885180,1/23/13,49,105857,5,
895009,1/24/13,7,105857,5,
916151,1/24/13,40,105857,5,
930826,1/25/13,4,105857,5,
936181,1/25/13,9,105857,5,
943778,1/25/13,23,105857,5,
945698,1/25/13,25,105857,5,
977423,1/26/13,10,105857,5,
995934,1/26/13,38,105857,5,
997982,1/26/13,40,105857,5,
1019243,1/27/13,9,105857,5,
1026982,1/27/13,19,105857,5,
1028565,1/27/13,24,105857,5,
1037213,1/27/13,37,105857,5,
19817,1/2/13,25,105857,4,
22337,1/2/13,28,105857,4,
23154,1/2/13,30,105857,4,
31683,1/2/13,43,105857,4,
42260,1/3/13,1,105857,4,
45435,1/3/13,4,105857,4,
59697,1/3/13,24,105857,4,
81746,1/3/13,54,105857,4,
93311,1/4/13,12,105857,4,
96001,1/4/13,16,105857,4,
97382,1/4/13,18,105857,4,
102228,1/4/13,27,105857,4,
103083,1/4/13,28,105857,4,
136790,1/5/13,16,105857,4,
138278,1/5/13,18,105857,4,
139184,1/5/13,19,105857,4,
152461,1/5/13,40,105857,4,
171244,1/6/13,7,105857,4,
173428,1/6/13,9,105857,4,
174441,1/6/13,10,105857,4,
177441,1/6/13,14,105857,4,
186317,1/6/13,28,105857,4,
188684,1/6/13,32,105857,4,
194398,1/6/13,40,105857,4,
215123,1/7/13,9,105857,4,
222402,1/7/13,19,105857,4,
223899,1/7/13,24,105857,4,
227860,1/7/13,30,105857,4,
229711,1/7/13,33,105857,4,
230390,1/7/13,34,105857,4,
233649,1/7/13,39,105857,4,
235157,1/7/13,41,105857,4,
246115,1/8/13,1,105857,4,
268953,1/8/13,33,105857,4,
269608,1/8/13,34,105857,4,
293688,1/9/13,9,105857,4,
303236,1/9/13,25,105857,4,
329302,1/10/13,6,105857,4,
334881,1/10/13,12,105857,4,
346261,1/10/13,32,105857,4,
348144,1/10/13,35,105857,4,
350531,1/10/13,39,105857,4,
361057,1/10/13,51,105857,4,
366861,1/11/13,5,105857,4,
374700,1/11/13,14,105857,4,
376653,1/11/13,17,105857,4,
379574,1/11/13,24,105857,4,
410626,1/12/13,9,105857,4,
414655,1/12/13,14,105857,4,
419061,1/12/13,23,105857,4,
433261,1/12/13,43,105857,4,
438889,1/12/13,48,105857,4,
456573,1/13/13,14,105857,4,
461987,1/13/13,24,105857,4,
464577,1/13/13,27,105857,4,
474354,1/13/13,41,105857,4,
490349,1/14/13,5,105857,4,
500981,1/14/13,18,105857,4,
503266,1/14/13,24,105857,4,
509246,1/14/13,33,105857,4,
514667,1/14/13,41,105857,4,
520753,1/14/13,48,105857,4,
523966,1/14/13,51,105857,4,
529651,1/15/13,5,105857,4,
545146,1/15/13,27,105857,4,
568484,1/16/13,4,105857,4,
613568,1/17/13,9,105857,4,
622079,1/17/13,24,105857,4,
628121,1/17/13,33,105857,4,
632870,1/17/13,40,105857,4,
639690,1/17/13,48,105857,4,
642882,1/17/13,51,105857,4,
643904,1/17/13,54,105857,4,
656657,1/18/13,14,105857,4,
682619,1/18/13,51,105857,4,
688685,1/19/13,5,105857,4,
701093,1/19/13,19,105857,4,
716619,1/19/13,43,105857,4,
727667,1/20/13,1,105857,4,
745658,1/20/13,24,105857,4,
755455,1/20/13,38,105857,4,
756522,1/20/13,39,105857,4,
757482,1/20/13,40,105857,4,
767143,1/20/13,50,105857,4,
773218,1/21/13,4,105857,4,
774213,1/21/13,5,105857,4,
784332,1/21/13,17,105857,4,
787431,1/21/13,24,105857,4,
814208,1/22/13,5,105857,4,
824967,1/22/13,18,105857,4,
831274,1/22/13,30,105857,4,
833137,1/22/13,33,105857,4,
837180,1/22/13,39,105857,4,
844778,1/22/13,48,105857,4,
847936,1/22/13,51,105857,4,
852730,1/23/13,4,105857,4,
854760,1/23/13,6,105857,4,
863710,1/23/13,17,105857,4,
870813,1/23/13,30,105857,4,
881737,1/23/13,46,105857,4,
902032,1/24/13,16,105857,4,
902733,1/24/13,17,105857,4,
904729,1/24/13,23,105857,4,
915308,1/24/13,39,105857,4,
926011,1/24/13,51,105857,4,
939724,1/25/13,14,105857,4,
948855,1/25/13,30,105857,4,
956212,1/25/13,41,105857,4,
964777,1/25/13,50,105857,4,
968437,1/26/13,2,105857,4,
976375,1/26/13,9,105857,4,
986983,1/26/13,25,105857,4,
1013774,1/27/13,4,105857,4,
1027652,1/27/13,23,105857,4,
1029604,1/27/13,25,105857,4,
1032191,1/27/13,28,105857,4,
1033110,1/27/13,30,105857,4,
1040960,1/27/13,41,105857,4,
3906,1/2/13,4,105857,3,
7115,1/2/13,7,105857,3,
11091,1/2/13,11,105857,3,
13415,1/2/13,14,105857,3,
30792,1/2/13,41,105857,3,
57353,1/3/13,18,105857,3,
66327,1/3/13,34,105857,3,
70633,1/3/13,40,105857,3,
103752,1/4/13,30,105857,3,
105563,1/4/13,33,105857,3,
145330,1/5/13,30,105857,3,
145931,1/5/13,31,105857,3,
189233,1/6/13,33,105857,3,
190791,1/6/13,35,105857,3,
207771,1/7/13,2,105857,3,
211926,1/7/13,6,105857,3,
226238,1/7/13,27,105857,3,
244508,1/7/13,51,105857,3,
255978,1/8/13,11,105857,3,
258153,1/8/13,14,105857,3,
260855,1/8/13,18,105857,3,
283690,1/8/13,51,105857,3,
301382,1/9/13,23,105857,3,
302237,1/9/13,24,105857,3,
305518,1/9/13,28,105857,3,
309838,1/9/13,37,105857,3,
312658,1/9/13,40,105857,3,
314099,1/9/13,43,105857,3,
324283,1/10/13,1,105857,3,
341035,1/10/13,24,105857,3,
342704,1/10/13,26,105857,3,
362092,1/10/13,54,105857,3,
362640,1/11/13,1,105857,3,
365841,1/11/13,4,105857,3,
371086,1/11/13,9,105857,3,
372595,1/11/13,11,105857,3,
373439,1/11/13,12,105857,3,
381407,1/11/13,26,105857,3,
390785,1/11/13,41,105857,3,
419997,1/12/13,24,105857,3,
423696,1/12/13,28,105857,3,
424505,1/12/13,30,105857,3,
431688,1/12/13,40,105857,3,
443463,1/12/13,54,105857,3,
444066,1/13/13,1,105857,3,
469289,1/13/13,34,105857,3,
485558,1/13/13,54,105857,3,
489366,1/14/13,4,105857,3,
494533,1/14/13,9,105857,3,
496111,1/14/13,11,105857,3,
513130,1/14/13,39,105857,3,
522908,1/14/13,50,105857,3,
538276,1/15/13,15,105857,3,
538947,1/15/13,16,105857,3,
560381,1/15/13,48,105857,3,
589220,1/16/13,34,105857,3,
603646,1/16/13,51,105857,3,
608445,1/17/13,4,105857,3,
618500,1/17/13,16,105857,3,
641803,1/17/13,50,105857,3,
653025,1/18/13,9,105857,3,
659331,1/18/13,18,105857,3,
668206,1/18/13,34,105857,3,
671525,1/18/13,39,105857,3,
680436,1/18/13,49,105857,3,
681532,1/18/13,50,105857,3,
693191,1/19/13,9,105857,3,
697962,1/19/13,15,105857,3,
698688,1/19/13,16,105857,3,
702774,1/19/13,24,105857,3,
707506,1/19/13,30,105857,3,
709583,1/19/13,33,105857,3,
727059,1/19/13,54,105857,3,
738953,1/20/13,12,105857,3,
765966,1/20/13,49,105857,3,
769409,1/20/13,54,105857,3,
780104,1/21/13,11,105857,3,
788433,1/21/13,25,105857,3,
792173,1/21/13,31,105857,3,
798324,1/21/13,40,105857,3,
826345,1/22/13,23,105857,3,
827203,1/22/13,24,105857,3,
860442,1/23/13,12,105857,3,
864416,1/23/13,18,105857,3,
867715,1/23/13,25,105857,3,
869203,1/23/13,27,105857,3,
877246,1/23/13,40,105857,3,
878686,1/23/13,43,105857,3,
892991,1/24/13,5,105857,3,
905563,1/24/13,24,105857,3,
941015,1/25/13,16,105857,3,
944623,1/25/13,24,105857,3,
949428,1/25/13,31,105857,3,
955555,1/25/13,40,105857,3,
990558,1/26/13,30,105857,3,
994200,1/26/13,35,105857,3,
1008954,1/26/13,51,105857,3,
1014850,1/27/13,5,105857,3,
1020261,1/27/13,10,105857,3,
1023182,1/27/13,14,105857,3,
24532,1/2/13,32,105857,2,
26570,1/2/13,35,105857,2,
49572,1/3/13,8,105857,2,
51690,1/3/13,10,105857,2,
61495,1/3/13,26,105857,2,
65639,1/3/13,33,105857,2,
69708,1/3/13,39,105857,2,
99669,1/4/13,24,105857,2,
105089,1/4/13,32,105857,2,
107057,1/4/13,35,105857,2,
110488,1/4/13,40,105857,2,
141837,1/5/13,25,105857,2,
144433,1/5/13,28,105857,2,
147957,1/5/13,34,105857,2,
154044,1/5/13,43,105857,2,
163221,1/5/13,51,105857,2,
176056,1/6/13,12,105857,2,
187822,1/6/13,31,105857,2,
206816,1/7/13,1,105857,2,
218838,1/7/13,14,105857,2,
234512,1/7/13,40,105857,2,
249247,1/8/13,4,105857,2,
254395,1/8/13,9,105857,2,
261651,1/8/13,19,105857,2,
262252,1/8/13,23,105857,2,
264813,1/8/13,26,105857,2,
266357,1/8/13,28,105857,2,
284708,1/8/13,54,105857,2,
300804,1/9/13,19,105857,2,
307908,1/9/13,33,105857,2,
333405,1/10/13,10,105857,2,
344983,1/10/13,30,105857,2,
347379,1/10/13,34,105857,2,
352727,1/10/13,43,105857,2,
357917,1/10/13,48,105857,2,
375996,1/11/13,16,105857,2,
377343,1/11/13,18,105857,2,
378095,1/11/13,19,105857,2,
378706,1/11/13,23,105857,2,
380600,1/11/13,25,105857,2,
382112,1/11/13,27,105857,2,
385348,1/11/13,33,105857,2,
390126,1/11/13,40,105857,2,
400284,1/11/13,51,105857,2,
401331,1/11/13,54,105857,2,
406270,1/12/13,5,105857,2,
413267,1/12/13,12,105857,2,
425910,1/12/13,32,105857,2,
426436,1/12/13,33,105857,2,
427996,1/12/13,35,105857,2,
448195,1/13/13,5,105857,2,
457937,1/13/13,16,105857,2,
466527,1/13/13,30,105857,2,
468554,1/13/13,33,105857,2,
502365,1/14/13,23,105857,2,
504277,1/14/13,25,105857,2,
536341,1/15/13,12,105857,2,
539638,1/15/13,17,105857,2,
541758,1/15/13,23,105857,2,
546821,1/15/13,30,105857,2,
548230,1/15/13,32,105857,2,
549445,1/15/13,34,105857,2,
551813,1/15/13,38,105857,2,
554280,1/15/13,41,105857,2,
561456,1/15/13,49,105857,2,
